,Churn,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Phone,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Tenure
4507,0.0,3.0,11.0,4.0,4.0,3.0,5.0,0.0,20.0,1.0,2.0,1.0,154.76,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0
4508,0.0,1.0,30.0,3.0,4.0,1.0,4.0,0.0,15.0,1.3253744915293257,2.0,1.0,272.32625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0
4509,0.0,3.0,9.0,4.0,4.0,3.0,3.0,0.0,15.0,2.0,2.0,3.0,171.49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
4510,0.0,2.0,9.0,3.0,4.0,3.0,2.0,1.0,12.0,2.0,2.0,1.0,151.96,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0
4511,0.0,1.0,9.0,4.0,4.0,4.0,3.0,0.0,14.0,1.0,2.0,8.0,148.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0
4512,0.0,3.0,36.0,4.0,4.0,3.0,5.0,0.0,22.0,1.0,1.9528229924683616,1.0,250.04000000000002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0
4513,0.0,1.0,13.0,3.0,2.0,5.0,6.0,1.0,14.0,7.0,7.0,8.0,184.74,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0
4514,0.0,3.0,32.0,3.0,4.0,3.0,9.0,1.0,13.0,3.0,3.0,3.0,172.36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
4515,0.0,3.0,7.0,3.0,4.0,3.0,3.0,0.0,18.0,1.0,8.0,8.0,177.96,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4516,0.0,1.0,9.0,4.0,5.0,1.0,5.0,0.0,24.0,2.0,2.0,1.0,192.81,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0
4517,1.0,3.0,7.0,4.0,5.0,4.0,3.0,1.0,12.0,2.0,2.0,3.0,146.74,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4518,0.0,3.0,7.0,3.0,4.0,1.0,6.0,0.0,16.0,2.0,2.0,1.0,191.53,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
4519,0.0,3.0,10.0,3.0,5.0,1.0,6.0,0.0,12.0,1.0,2.0,4.260090743345618,221.99,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
4520,0.0,1.0,7.0,3.0,4.0,3.0,4.0,0.0,12.0,1.0,2.0,3.0,192.55,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31.0
4521,0.0,1.0,17.0,3.0,2.0,3.0,5.0,1.0,14.0,1.0,2.0,8.0,147.13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0
4522,0.0,3.0,16.0,3.0,4.0,1.0,3.0,0.0,25.0,3.0,3.0,3.0,151.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4523,1.0,3.0,12.0,3.0,4.0,3.0,3.0,1.0,14.0,1.0,2.0,1.0,153.51,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4524,0.0,1.0,17.0,4.0,4.0,5.0,8.0,0.0,21.0,2.0,2.0,4.0,159.52,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0
4525,0.0,1.0,14.0,2.0,4.0,3.0,4.0,0.0,15.0,2.0,2.0,1.0,177.58,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0
4526,1.0,3.0,11.0,3.0,4.0,4.0,3.0,0.0,19.0,5.0,8.0,8.162774338872694,218.55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
4527,0.0,1.0,17.0,4.0,5.0,1.0,8.0,0.0,16.0,2.0,2.0,5.199080927069596,229.96,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0
4528,1.0,3.0,29.0,4.0,5.0,3.0,4.0,1.0,13.0,2.0,2.0,1.0,188.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
4529,0.0,1.0,16.0,3.0,5.0,4.0,2.0,1.0,17.0,3.0,3.0,3.0,151.57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0
4530,1.0,3.0,19.0,3.0,2.0,4.0,3.0,0.0,16.0,1.0,2.0,1.0,152.16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4531,0.0,1.0,30.0,3.0,4.0,1.0,11.0,0.0,17.0,1.0,2.0,3.0,147.01,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
4532,0.0,1.0,16.0,4.0,5.0,4.0,11.0,0.0,20.0,1.0,2.0,1.0,190.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0
4533,0.0,1.0,7.0,3.0,4.0,4.0,3.0,0.0,12.0,1.0,2.0,5.0,163.16,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
4534,0.0,3.0,16.0,4.0,4.0,1.0,3.0,0.0,17.0,2.0,2.0,8.0,177.53,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
4535,0.0,1.0,14.0,3.0,5.0,3.0,10.0,0.0,25.0,2.0,2.117018718425366,1.0,234.64999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0
4536,0.0,3.0,21.0,3.0,4.0,1.0,6.0,0.0,12.0,2.0,2.0,8.0,174.36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0
4537,0.0,1.0,9.0,4.0,4.0,3.0,6.0,0.0,14.0,3.0,3.0,3.0,150.43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0
4538,1.0,3.0,26.0,4.0,2.0,1.0,10.0,1.0,14.0,1.0,2.0,5.0,178.04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4539,0.0,1.0,9.0,4.0,4.0,1.0,4.0,1.0,14.0,1.5745362958478766,2.0,3.0,272.32625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0
4540,0.0,3.0,17.0,4.0,4.0,3.0,3.0,1.0,13.0,1.0,2.0,4.0,167.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4541,0.0,3.0,9.0,4.0,4.0,4.0,3.0,0.0,19.0,2.0,2.0,1.0,149.76,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
4542,1.0,1.0,10.0,4.0,4.0,5.0,2.0,0.0,23.0,1.0,2.0,5.0,156.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4543,0.0,1.0,18.0,3.0,4.0,4.0,3.0,0.0,14.0,2.0,2.0,3.0,147.44,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
4544,0.0,3.0,9.0,4.0,5.0,3.0,3.0,0.0,14.0,9.0,10.0,1.0,200.96,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
4545,1.0,1.0,11.0,3.0,4.0,1.0,11.0,1.0,24.0,2.0,2.0,1.0,147.85,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4546,0.0,1.0,21.0,4.0,4.0,5.0,3.0,0.0,13.0,11.0,13.0,18.0,155.34,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0
4547,0.0,3.0,9.0,3.0,4.0,4.0,9.0,0.0,13.0,1.0,2.0,4.0,182.15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0
4548,0.0,1.0,7.0,4.0,4.0,5.0,5.0,0.0,17.0,1.0,2.0,3.0,150.76,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0
4549,0.0,1.0,17.0,3.0,4.0,4.0,4.0,1.0,13.0,1.0,2.0,2.0,166.97,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0
4550,0.0,1.0,19.0,3.0,5.0,4.0,3.0,0.0,12.0,2.2184124357389368,4.0,10.0,268.36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0
4551,0.0,1.0,9.0,4.0,5.0,3.0,8.0,0.0,23.0,2.0,2.0,1.0,159.48,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0
4552,0.0,1.0,12.0,3.0,4.0,5.0,6.0,0.0,15.80847738171052,2.0,2.0,3.0,272.32625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28.0
4553,0.0,3.0,11.0,4.0,4.0,3.0,11.0,0.0,16.0,1.0,2.0,3.0,190.38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0
4554,0.0,1.0,14.0,3.0,4.0,5.0,3.0,0.0,13.0,4.0,4.0,13.0,168.06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
4555,0.0,1.0,28.0,4.0,4.0,1.0,9.0,0.0,21.0,2.0,2.0,3.0,147.58,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0
4556,0.0,1.0,15.0,4.0,4.0,3.0,6.0,1.0,15.0,2.0,2.0,3.0,170.22,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0
4557,0.0,3.0,11.0,4.0,5.0,1.0,3.0,1.0,12.0,1.0,2.0,4.0,169.87,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4558,0.0,1.0,32.0,4.0,4.0,3.0,5.0,1.0,16.0,5.0,11.0,8.0,169.49,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0
4559,0.0,1.0,7.0,4.0,5.0,5.0,3.0,0.0,13.0,4.0,4.0,3.0,147.18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0
4560,0.0,1.0,7.0,3.0,4.0,3.0,3.0,1.0,15.775088432040505,1.0,2.0,7.0,272.32625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0
4561,0.0,3.0,13.0,3.0,2.0,5.0,11.0,0.0,12.0,7.0,9.880094197515902,8.0,257.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0
4562,0.0,3.0,19.0,3.0,4.0,3.0,2.0,0.0,12.0,4.0,5.0,5.0,190.77,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
4563,0.0,3.0,7.0,3.0,2.0,5.0,3.0,0.0,17.0,2.0,2.0,8.0,208.92,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0
4564,0.0,1.0,24.0,4.0,4.0,5.0,3.0,0.0,13.0,1.0,2.0,9.0,170.58,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
4565,1.0,1.0,10.0,4.0,4.0,5.0,7.0,0.0,14.0,2.0,2.0,3.0,165.31,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
4566,0.0,1.0,10.0,3.0,5.0,3.0,4.0,1.0,15.0,2.0,2.0,5.0,204.69,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0
4567,0.0,1.0,17.0,4.0,4.0,1.0,5.0,0.0,22.0,1.0,2.0,3.0,151.54,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0
4568,0.0,1.0,11.0,2.0,4.0,1.0,4.0,0.0,14.0,1.0665777670618164,2.0,5.0,272.32625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0
4569,0.0,1.0,36.0,4.0,4.0,3.0,4.0,0.0,12.0,2.0,2.0,3.0,170.56,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0
4570,0.0,1.0,9.0,3.0,5.5,1.0,4.0,0.0,21.0,2.0,2.0,3.0,185.91,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
4571,0.0,1.0,14.0,3.0,4.0,5.0,7.0,0.0,15.53162522765216,2.0,12.0,11.0,272.32625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,31.0
4572,0.0,1.0,25.0,3.0,4.0,3.0,4.0,0.0,15.0,2.0,2.0,9.0,173.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0
4573,0.0,1.0,35.0,3.0,5.0,1.0,2.0,0.0,12.0,1.0,2.0,5.0,170.23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0
4574,1.0,3.0,7.0,4.0,4.0,4.0,3.0,1.0,17.0,1.0,2.0,5.0,157.02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4575,1.0,3.0,13.0,3.0,5.5,3.0,2.0,0.0,17.0,1.0,2.0,1.0,148.51,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
4576,0.0,1.0,9.0,3.0,4.0,1.0,3.0,1.0,24.0,2.0,2.0,1.0,142.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0
4577,0.0,3.0,9.0,4.0,4.0,3.0,2.0,0.0,16.006190164776893,2.0,2.0,13.0,272.32625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0
4578,0.0,1.0,30.0,3.0,4.0,1.0,3.0,0.0,23.0,1.0,2.0,3.0,153.86,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
4579,0.0,1.0,10.0,3.0,4.0,1.0,6.0,0.0,16.0,2.0,2.0,5.0,145.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
4580,0.0,1.0,10.0,4.0,5.0,3.0,3.0,0.0,19.0,1.0,3.1968272105310023,8.0,244.35000000000002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
4581,1.0,1.0,32.0,4.0,5.0,4.0,7.0,0.0,17.0,2.0,2.0,2.0,150.46,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
4582,1.0,2.0,9.0,3.0,5.0,1.0,3.0,0.0,13.0,1.0,2.0,1.0,150.64,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4583,0.0,3.0,29.0,4.0,4.0,5.0,2.0,0.0,12.0,4.0,8.0,9.0,209.12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
4584,0.0,3.0,36.0,3.0,5.0,1.0,5.0,0.0,13.0,1.2973060810399657,2.0,1.0,266.18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0
4585,0.0,1.0,36.0,3.0,5.0,3.0,2.0,0.0,16.847527992071033,16.0,16.0,8.0,272.32625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0
4586,0.0,1.0,9.0,3.0,4.0,1.0,2.0,0.0,15.0,2.0,7.0,8.0,150.64,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
4587,0.0,3.0,35.0,4.0,5.0,5.0,6.0,0.0,20.0,4.0,14.0,12.359823711855329,227.66,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0
4588,0.0,1.0,9.0,4.0,4.0,1.0,7.0,0.0,14.0,1.0,2.0,5.0,175.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0
4589,0.0,1.0,9.0,3.0,4.0,3.0,8.0,0.0,15.873121575514029,2.0,2.0,2.0,272.32625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0
4590,0.0,1.0,29.0,3.0,5.5,3.0,2.0,0.0,16.0,2.0,5.0,4.0,167.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0
4591,0.0,1.0,6.0,3.0,4.0,3.0,9.0,0.0,12.0,1.0,2.0,1.0,162.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,28.0
4592,0.0,1.0,9.0,4.0,5.0,3.0,5.0,0.0,13.0,4.0,6.0,8.0,152.68,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0
4593,0.0,3.0,17.0,4.0,5.0,1.0,4.0,1.0,20.0,1.0,2.0,5.183858533683965,215.71,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
4594,0.0,1.0,16.0,3.0,4.0,4.0,3.0,0.0,26.0,1.0,2.0,9.0,231.48000000000002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
4595,1.0,1.0,22.0,3.0,4.0,3.0,9.0,1.0,13.0,4.333012848642686,8.0,8.0,261.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4596,1.0,1.0,17.0,3.0,5.5,1.0,9.0,0.0,14.0,1.0,2.0,4.0,159.08,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
4597,0.0,3.0,14.0,3.0,4.0,4.0,2.0,0.0,15.0,1.0,2.0,3.0,154.83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
4598,0.0,1.0,23.0,4.0,4.0,3.0,6.0,1.0,13.0,1.0,2.0,1.0,201.32,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
4599,1.0,1.0,27.0,4.0,4.0,3.0,5.0,0.0,13.0,2.0,2.0,4.8995474996044255,223.24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4600,1.0,2.0,30.0,3.0,4.0,5.0,11.0,1.0,16.0,2.0,2.0,3.506658672690657,224.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4601,0.0,1.0,12.0,4.0,4.0,3.0,6.0,0.0,18.0,1.0,3.0,1.0,145.93,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0
4602,0.0,3.0,17.0,3.0,4.0,1.0,3.0,0.0,15.0,9.0,10.0,8.945477899956098,224.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
4603,1.0,1.0,11.0,4.0,5.0,3.0,7.0,0.0,17.0,1.0,2.0,3.0,163.94,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4604,0.0,3.0,9.0,3.0,4.0,1.0,4.0,0.0,15.0,7.0,7.0,8.0,165.51,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0
4605,0.0,3.0,25.0,3.0,4.0,4.0,5.0,0.0,15.774367453928239,2.0,8.0,9.0,272.32625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0
4606,0.0,3.0,17.0,3.0,4.0,1.0,9.0,0.0,15.0,1.0,2.0,11.0,187.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0
4607,0.0,3.0,7.0,3.0,4.0,3.0,11.0,0.0,12.0,1.0,7.0,10.0,172.17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0
4608,0.0,1.0,13.0,4.0,4.0,3.0,9.0,0.0,16.0,5.0,8.662834027795306,14.0,257.37,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
4609,0.0,1.0,15.0,3.0,4.0,3.0,3.0,0.0,12.0,2.0,2.0,8.0,162.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0
4610,0.0,3.0,9.0,4.0,4.0,1.0,6.0,1.0,14.0,2.0,2.0,6.0,190.82,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
4611,0.0,1.0,31.0,3.0,4.0,5.0,3.0,1.0,22.0,6.0,6.0,9.0,199.06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0
4612,0.0,3.0,9.0,4.0,4.0,4.0,2.0,0.0,20.0,4.0,4.0,8.0,173.05,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0
